Huvudområde;Område;Delområde;Underkonto;År;Region;Värde
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Värmland;32,95737513
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Västerbotten;15,7560805
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Västernorrland;24,79533517
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Västra Götaland;66,33584242
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Riket exkl gotland;25,08354346
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2012;Riket;24,93328989
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Dalarna;12,98003598
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Gävleborg;61,15767889
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Jönköping;13,18739285
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Kronoberg;43,27940328
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Skåne;1,277795787
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Stockholm;31,38912698
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Uppsala;20,26160628
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Värmland;18,26050436
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Västerbotten;17,6169613
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Västra Götaland;35,91144485
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Riket exkl gotland;18,49494086
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2013;Riket;18,38532923
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Dalarna;14,70045141
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Jönköping;14,47444098
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Kronoberg;42,45801785
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Skåne;29,40473641
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Stockholm;40,94185558
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Uppsala;34,38966934
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Värmland;18,20227092
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Västerbotten;16,1951807
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Västra Götaland;36,2895616
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Riket exkl gotland;23,26900651
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2014;Riket;23,13232667
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Dalarna;14,23345716
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Jönköping;14,374549
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Kronoberg;47,02956069
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Skåne;16,10890232
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Stockholm;48,39926164
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Uppsala;45,17681074
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Värmland;10,87334725
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Västerbotten;15,18729734
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Västra Götaland;38,81888684
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Riket exkl gotland;23,89309128
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2015;Riket;23,75389262
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Dalarna;45,68922191
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Jönköping;11,33995776
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Kronoberg;46,24206178
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Stockholm;38,78257957
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Uppsala;16,60334336
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Värmland;7,159887447
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Västerbotten;22,56648651
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Västra Götaland;35,88982541
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Örebro;10,17152583
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Riket exkl gotland;19,22080275
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2016;Riket;19,10926226
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Dalarna;49,62172173
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Jönköping;12,3318121
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Kronoberg;40,50243268
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Skåne;0,154161924
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Stockholm;35,95964375
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Sörmland;3,432403953
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Uppsala;16,2614406
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Värmland;7,132693055
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Västerbotten;2,52919375
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Västra Götaland;40,2526651
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Örebro;6,691044372
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Riket exkl gotland;18,83888006
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk sluten vård;därav läkemedelskostnader inom förmånen;2017;Riket;18,72980518
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Gävleborg;82,99868072
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Kronoberg;30,7314075
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Skåne;23,9982331
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Stockholm;3,086286936
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Värmland;7,315984695
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Västerbotten;10,47274758
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Västernorrland;54,64885032
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Västra Götaland;64,18013901
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Örebro;14,76243285
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Riket exkl gotland;20,2044637
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2008;Riket;20,08003716
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Gävleborg;94,12786909
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Jönköping;306,5074812
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Kronoberg;32,75788646
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Skåne;77,0661039
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Stockholm;2,632939358
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Värmland;3,659558584
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Västerbotten;9,669384408
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Västernorrland;124,9702825
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Västra Götaland;60,53172496
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Örebro;57,37193508
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Riket exkl gotland;40,93996443
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2009;Riket;40,68916629
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Dalarna;2,588008533
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Gävleborg;95,47644191
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Jönköping;255,2943901
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Kronoberg;32,61933239
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Skåne;20,48773897
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Stockholm;1,262690797
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Västerbotten;12,7272587
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Västernorrland;50,6872746
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Västra Götaland;81,12399125
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Örebro;39,96716982
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Riket exkl gotland;32,29026294
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2010;Riket;32,09386155
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Dalarna;11,95740603
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Gävleborg;108,9848984
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Jämtland Härjedalen;0,055424033
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Jönköping;257,475673
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Kronoberg;32,4932035
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Skåne;21,95967382
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Stockholm;1,237405408
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Västerbotten;23,49162581
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Västernorrland;28,90710495
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Västra Götaland;78,58649922
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Örebro;43,68332078
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Riket exkl gotland;32,56150545
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2011;Riket;32,3647256
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2012;Dalarna;3,615917268
Hälso- och sjukvård;Specialiserad somatisk vård;Somatisk dagsjukvård;därav läkemedelskostnader inom förmånen;2012;Gävleborg;122,9047452
