Huvud_ID;Område ;Indikatornamn;Landsting och regioner;landstingskod;Mätperiod;Värde;Täljare;Nämnare;Konfidensintervall låg gräns;Konfidensintervall hög gräns;Avvikelse riket procent ;Avvikelse riket procent ;;Måttenhet ;Önskad riktning värde ;Målnivå/er SoS/Kval reg;Källa;Kommentar 
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Skåne;12;2017;85;236;279;80,0;88,0;4,94;4,9;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Halland;13;2017;94;63;67;88,0;99,0;16,05;16,0;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Västra Götaland;14;2017;85;250;294;80,0;89,0;4,94;4,9;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Värmland;17;2017;84;54;64;75,0;93,0;3,70;3,7;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Örebro län;18;2017;81;44;54;71,0;91,0;0,00;0,0;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Västmanland;19;2017;82;42;51;71,0;92,0;1,23;1,2;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Dalarna;20;2017;79;62;78;70,0;88,0;-2,47;-2,5;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Gävleborg;21;2017;84;57;68;75,0;92,0;3,70;3,7;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Västernorrland;22;2017;74;43;58;62,0;85,0;-8,64;-8,6;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Jämtland Härjedalen;23;2017;89;33;37;79,0;99,0;9,88;9,9;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Västerbotten;24;2017;77;43;56;65,0;87,0;-4,94;-4,9;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Norrbotten;25;2017;88;59;67;80,0;95,0;8,64;8,6;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Blodförtunnande läkemedel vid utskrivning efter stroke och förmaksflimmer;Riket;46;2017;81;1 561;1 918;79,0;83,0;0,00;0,0;;Andel (%);Högt;70/55;Riksstroke;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Stockholms län;01;2014-2016;13,8;;;13,2;14,5;-4,53;-4,5;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Uppsala län;03;2014-2016;13,1;;;11,6;14,7;-9,31;-9,3;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Sörmland;04;2014-2016;17,8;;;16,1;19,5;23,22;23,2;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Östergötland;05;2014-2016;14,7;;;13,4;16,0;1,78;1,8;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Jönköpings län;06;2014-2016;15,2;;;13,8;16,6;5,28;5,3;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Kronoberg;07;2014-2016;13,6;;;11,7;15,4;-6,04;-6,0;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Kalmar län;08;2014-2016;18,0;;;16,2;19,7;24,28;24,3;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Gotland;09;2014-2016;14,8;;;11,2;18,3;2,08;2,1;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Blekinge;10;2014-2016;14,1;;;12,1;16,2;-2,16;-2,2;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Skåne;12;2014-2016;13,9;;;13,2;14,7;-3,75;-3,8;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Halland;13;2014-2016;14,7;;;13,1;16,4;1,89;1,9;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Västra Götaland;14;2014-2016;13,8;;;13,1;14,4;-4,72;-4,7;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Värmland;17;2014-2016;15,0;;;13,6;16,5;3,98;4,0;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Örebro län;18;2014-2016;17,2;;;15,4;18,9;18,64;18,6;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Västmanland;19;2014-2016;13,1;;;11,5;14,6;-9,70;-9,7;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Dalarna;20;2014-2016;12,8;;;11,4;14,2;-11,58;-11,6;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Gävleborg;21;2014-2016;15,1;;;13,6;16,5;4,29;4,3;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Västernorrland;22;2014-2016;16,1;;;14,5;17,7;11,23;11,2;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Jämtland Härjedalen;23;2014-2016;13,7;;;11,6;15,9;-4,95;-5,0;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Västerbotten;24;2014-2016;13,9;;;12,2;15,5;-4,16;-4,2;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Norrbotten;25;2014-2016;16,2;;;14,5;17,9;11,89;11,9;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Stroke;Dödlighet 28 dagar efter sjukhusvårdad stroke;Riket;46;2014-2016;14,5;;;14,2;14,7;0,00;0,0;;Andel (%);Lågt;;Patientregistret och dödsorsaksregistret, Socialstyrelsen;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Stockholms län;01;2017;96,3;434 663;451 443;;;11,25;11,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Uppsala län;03;2017;79,4;46 807;58 917;;;-8,21;-8,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Sörmland;04;2017;84,2;45 458;53 981;;;-2,70;-2,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Östergötland;05;2017;89,8;64 228;71 547;;;3,72;3,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Jönköpings län;06;2017;88,6;47 920;54 116;;;2,31;2,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Kronoberg;07;2017;89,4;34 410;38 502;;;3,26;3,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Kalmar län;08;2017;86,0;40 132;46 650;;;-0,60;-0,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Gotland;09;2017;90,5;18 876;20 864;;;4,53;4,5;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Blekinge;10;2017;83,2;27 469;33 024;;;-3,89;-3,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Skåne;12;2017;87,2;272 860;312 798;;;0,79;0,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Halland;13;2017;93,1;45 676;49 047;;;7,60;7,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Västra Götaland;14;2017;83,0;243 278;293 247;;;-4,15;-4,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Värmland;17;2017;72,6;26 652;36 687;;;-16,06;-16,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Örebro län;18;2017;83,5;56 446;67 608;;;-3,54;-3,5;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Västmanland;19;2017;82,4;36 541;44 351;;;-4,81;-4,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Dalarna;20;2017;78,3;40 318;51 510;;;-9,56;-9,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Gävleborg;21;2017;80,1;48 901;61 015;;;-7,40;-7,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Västernorrland;22;2017;74,6;26 263;35 216;;;-13,83;-13,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Jämtland Härjedalen;23;2017;74,9;17 736;23 675;;;-13,44;-13,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Västerbotten;24;2017;74,7;42 726;57 218;;;-13,72;-13,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Norrbotten;25;2017;71,7;30 550;42 589;;;-17,12;-17,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda första besök inom 90 dagar i specialiserad vård;Riket;46;2017;86,5;1 647 910;1 904 005;;;0,00;0,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Stockholms län;01;2017 H2;92,9;46 447;50 023;;;4,33;4,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Uppsala län;03;2017 H2;84,2;5 952;7 067;;;-5,37;-5,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Sörmland;04;2017 H2;91,2;5 718;6 271;;;2,45;2,5;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Östergötland;05;2017 H2;89,6;5 454;6 085;;;0,71;0,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Jönköpings län;06;2017 H2;88,0;7 485;8 509;;;-1,16;-1,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Kronoberg;07;2017 H2;87,0;3 822;4 394;;;-2,27;-2,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Kalmar län;08;2017 H2;83,8;4 620;5 510;;;-5,79;-5,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Gotland;09;2017 H2;91,1;1 284;1 410;;;2,32;2,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Blekinge;10;2017 H2;87,4;3 088;3 533;;;-1,79;-1,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Skåne;12;2017 H2;90,3;22 821;25 260;;;1,51;1,5;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Halland;13;2017 H2;87,7;6 902;7 868;;;-1,44;-1,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Västra Götaland;14;2017 H2;91,7;39 524;43 103;;;3,03;3,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Värmland;17;2017 H2;89,0;4 816;5 412;;;-0,01;0,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Örebro län;18;2017 H2;85,3;6 468;7 586;;;-4,20;-4,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Västmanland;19;2017 H2;82,4;6 321;7 673;;;-7,44;-7,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Dalarna;20;2017 H2;78,0;5 004;6 419;;;-12,41;-12,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Gävleborg;21;2017 H2;89,7;7 949;8 859;;;0,82;0,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Västernorrland;22;2017 H2;73,0;3 424;4 692;;;-18,01;-18,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Jämtland Härjedalen;23;2017 H2;83,3;2 543;3 051;;;-6,35;-6,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Västerbotten;24;2017 H2;82,3;3 939;4 786;;;-7,53;-7,5;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Norrbotten;25;2017 H2;89,1;4 707;5 285;;;0,07;0,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda läkarbesök inom sju dagar i primärvård;Riket;46;2017 H2;89,0;198 288;222 796;;;0,00;0,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Stockholms län;01;2017;89,7;99 044;110 418;;;8,68;8,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Uppsala län;03;2017;81,2;12 846;15 819;;;-1,61;-1,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Sörmland;04;2017;74,2;9 841;13 267;;;-10,12;-10,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Östergötland;05;2017;87,0;19 587;22 507;;;5,45;5,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Jönköpings län;06;2017;89,9;16 750;18 636;;;8,90;8,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Kronoberg;07;2017;76,9;10 709;13 934;;;-6,88;-6,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Kalmar län;08;2017;88,7;14 916;16 821;;;7,44;7,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Gotland;09;2017;89,1;3 882;4 357;;;7,96;8,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Blekinge;10;2017;90,0;15 396;17 106;;;9,05;9,1;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Skåne;12;2017;81,4;64 860;79 711;;;-1,41;-1,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Halland;13;2017;91,8;22 925;24 977;;;11,21;11,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Västra Götaland;14;2017;81,8;86 631;105 865;;;-0,85;-0,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Värmland;17;2017;74,4;18 556;24 957;;;-9,91;-9,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Örebro län;18;2017;74,8;16 308;21 795;;;-9,34;-9,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Västmanland;19;2017;83,9;15 666;18 678;;;1,63;1,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Dalarna;20;2017;77,0;16 713;21 707;;;-6,71;-6,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Gävleborg;21;2017;78,7;11 739;14 919;;;-4,66;-4,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Västernorrland;22;2017;70,3;9 140;12 999;;;-14,80;-14,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Jämtland Härjedalen;23;2017;63,0;4 869;7 732;;;-23,70;-23,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Västerbotten;24;2017;69,9;14 224;20 347;;;-15,30;-15,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Norrbotten;25;2017;79,2;12 165;15 360;;;-4,04;-4,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Genomförda operationer/åtgärder inom 90 dagar i specialiserad vård;Riket;46;2017;82,5;496 767;601 912;;;0,00;0,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Positiv upplevelse av tillgänglighet bland patienter som besökt en akutmottagning;Stockholms län;01;2016;84,4;;;;;-0,73;-0,7;;Andel (%);Högt;;Nationell patientenkät, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Positiv upplevelse av tillgänglighet bland patienter som besökt en akutmottagning;Uppsala län;03;2016;83,4;;;;;-1,93;-1,9;;Andel (%);Högt;;Nationell patientenkät, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Positiv upplevelse av tillgänglighet bland patienter som besökt en akutmottagning;Sörmland;04;2016;84,7;;;;;-0,44;-0,4;;Andel (%);Högt;;Nationell patientenkät, Sveriges Kommuner och Landsting;
;Tillgänglighet - väntetider ;Positiv upplevelse av tillgänglighet bland patienter som besökt en akutmottagning;Östergötland;05;2016;83,4;;;;;-1,87;-1,9;;Andel (%);Högt;;Nationell patientenkät, Sveriges Kommuner och Landsting;
